,Column,Feature,Importance Score
6488,Column_6488,nenhaube,0
6487,Column_6487,nenhaub,0
6486,Column_6486,nenhau,0
6485,Column_6485,nenha,0
6484,Column_6484,nenh,0
6483,Column_6483,nenblend,0
7256,Column_7256,pr a,0
7257,Column_7257,pr ab,0
7248,Column_7248,ppen lci,0
7246,Column_7246,ppen l,0
7258,Column_7258,pr abl,0
6502,Column_6502,ng blend,0
7236,Column_7236,ppe aus,0
6520,Column_6520,ng gpr s,0
6519,Column_6519,ng gpr p,0
6518,Column_6518,ng gpr i,0
6517,Column_6517,ng gpr b,0
6516,Column_6516,ng gpr a,0
6515,Column_6515,ng gpr ,0
7237,Column_7237,ppe auss,0
6514,Column_6514,ng gpr,0
7238,Column_7238,ppe s,0
6513,Column_6513,ng gp,0
6662,Column_6662,nnenbl,0
6511,Column_6511,ng gepa,0
6510,Column_6510,ng gep,0
6509,Column_6509,ng ge,0
7239,Column_7239,ppe sr,0
7240,Column_7240,ppe u,0
7241,Column_7241,ppe um,0
6507,Column_6507,ng fenst,0
7242,Column_7242,ppe uml,0
6506,Column_6506,ng fens,0
7243,Column_7243,ppe umla,0
6505,Column_6505,ng fen,0
6504,Column_6504,ng fe,0
7244,Column_7244,ppen,0
7245,Column_7245,ppen ,0
6503,Column_6503,ng f,0
6480,Column_6480,nenbl,0
6478,Column_6478,nen hi,0
6440,Column_6440,nde spo,0
6456,Column_6456,nded,0
7271,Column_7271,pr hi,0
6455,Column_6455,nde vers,0
7272,Column_7272,pr hin,0
6454,Column_6454,nde verk,0
6453,Column_6453,nde ver,0
7273,Column_7273,pr hint,0
6452,Column_6452,nde ve,0
7274,Column_7274,pr hinte,0
6451,Column_6451,nde v,0
6450,Column_6450,nde us,0
7275,Column_7275,pr hy,0
7276,Column_7276,pr hyb,0
6449,Column_6449,nde u,0
6448,Column_6448,nde tv,0
6447,Column_6447,nde t,0
6446,Column_6446,nde stos,0
7277,Column_7277,pr hybr,0
7278,Column_7278,pr hybri,0
7279,Column_7279,pr i,0
7280,Column_7280,pr ic,0
7281,Column_7281,pr ice,0
7282,Column_7282,pr l,0
6445,Column_6445,nde sto,0
6444,Column_6444,nde stf ,0
6443,Column_6443,nde stf,0
6442,Column_6442,nde st,0
6441,Column_6441,nde spoi,0
7270,Column_7270,pr h,0
7269,Column_7269,pr bev s,0
6477,Column_6477,nen h,0
6457,Column_6457,nded ,0
6476,Column_6476,nen ,0
6474,Column_6474,ne wave ,0
7259,Column_7259,pr abla,0
7260,Column_7260,pr ablag,0
7261,Column_7261,pr b,0
6473,Column_6473,ne wave,0
6472,Column_6472,ne wav,0
6471,Column_6471,ne wa,0
6470,Column_6470,ne w,0
6469,Column_6469,ne tv,0
6468,Column_6468,ne t,0
6467,Column_6467,ne lci,0
7262,Column_7262,pr ba,0
6466,Column_6466,ne lc,0
6465,Column_6465,ne l,0
7263,Column_7263,pr bas,0
6464,Column_6464,ne gpr,0
6463,Column_6463,ne gp,0
6462,Column_6462,ne g,0
7264,Column_7264,pr basi,0
6460,Column_6460,nded hif,0
7265,Column_7265,pr basis,0
6459,Column_6459,nded hi,0
7266,Column_7266,pr be,0
7267,Column_7267,pr bev,0
7268,Column_7268,pr bev ,0
6458,Column_6458,nded h,0
6661,Column_6661,nnenb,0
6677,Column_6677,notra,0
7164,Column_7164,pe auss,0
6870,Column_6870,oben s,0
6878,Column_6878,obersc,0
6877,Column_6877,obers,0
6876,Column_6876,ober,0
6875,Column_6875,oben unt,0
6874,Column_6874,oben un,0
6873,Column_6873,oben u,0
7040,Column_7040,orn sw ,0
7041,Column_7041,orn sw m,0
7042,Column_7042,orne,0
6872,Column_6872,oben sch,0
7043,Column_7043,orne ,0
6871,Column_6871,oben sc,0
6869,Column_6869,oben obe,0
6880,Column_6880,oberscha,0
6868,Column_6868,oben ob,0
6867,Column_6867,oben o,0
7044,Column_7044,orne g,0
7045,Column_7045,orne gp,0
7046,Column_7046,orne gpr,0
6866,Column_6866,oben mat,0
6865,Column_6865,oben ma,0
6864,Column_6864,oben m,0
7047,Column_7047,ors,0
6863,Column_6863,oben lci,0
6862,Column_6862,oben lc,0
6861,Column_6861,oben l,0
6879,Column_6879,obersch,0
6881,Column_6881,och,0
6860,Column_6860,oben hkl,0
6894,Column_6894,oden ,0
6904,Column_6904,oden hi,0
6903,Column_6903,oden h,0
6902,Column_6902,oden gpr,0
6901,Column_6901,oden gp,0
7035,Column_7035,orn fs,0
6900,Column_6900,oden gep,0
6899,Column_6899,oden ge,0
6898,Column_6898,oden g,0
6897,Column_6897,oden bev,0
6896,Column_6896,oden be,0
6895,Column_6895,oden b,0
7036,Column_7036,orn r,0
6893,Column_6893,oden,0
6882,Column_6882,ochg,0
6892,Column_6892,odell he,0
6891,Column_6891,odell h,0
6890,Column_6890,odell ,0
6889,Column_6889,odell,0
6888,Column_6888,odel,0
7037,Column_7037,orn rl,0
6886,Column_6886,ochgeset,0
6885,Column_6885,ochgese,0
6884,Column_6884,ochges,0
7038,Column_7038,orn s,0
7039,Column_7039,orn sw,0
6883,Column_6883,ochge,0
7048,Column_7048,orso,0
6859,Column_6859,oben hk,0
6906,Column_6906,oden n,0
6827,Column_6827,nthraz,0
6837,Column_6837,nung,0
6836,Column_6836,nun,0
6835,Column_6835,ntscheib,0
6834,Column_6834,ntschei,0
6833,Column_6833,ntsche,0
6832,Column_6832,ntsch,0
6831,Column_6831,ntsc,0
6830,Column_6830,nts,0
7062,Column_7062,ota,0
7063,Column_7063,otr,0
6829,Column_6829,nthrazit,0
6828,Column_6828,nthrazi,0
6826,Column_6826,nthra,0
7061,Column_7061,ossfaeng,0
7064,Column_7064,otra,0
7065,Column_7065,otrad,0
7066,Column_7066,oun,0
7067,Column_7067,oung,0
6825,Column_6825,nthr,0
6824,Column_6824,nth,0
6823,Column_6823,nterteil,0
7068,Column_7068,ounge,0
7069,Column_7069,ounge ,0
6343,Column_6343,nasc,0
7070,Column_7070,ounge d,0
7071,Column_7071,ounge da,0
6838,Column_6838,nve,0
7060,Column_7060,ossfaen,0
6858,Column_6858,oben h,0
6849,Column_6849,nyl,0
6857,Column_6857,oben ,0
7049,Column_7049,orso ,0
7050,Column_7050,orso e,0
6854,Column_6854,o iks,0
6853,Column_6853,o ik,0
7051,Column_7051,orso eg,0
7053,Column_7053,ossf,0
6852,Column_6852,o i,0
6851,Column_6851,o eg,0
7054,Column_7054,ossf ,0
7055,Column_7055,ossf h,0
6850,Column_6850,o e,0
6848,Column_6848,ny at,0
7059,Column_7059,ossfae,0
6847,Column_6847,ny a,0
6846,Column_6846,ny ,0
6845,Column_6845,nverklei,0
7056,Column_7056,ossf hi,0
6844,Column_6844,nverkle,0
6843,Column_6843,nverkl h,0
6842,Column_6842,nverkl ,0
6841,Column_6841,nverkl,0
6840,Column_6840,nverk,0
7057,Column_7057,ossf hi ,0
6839,Column_6839,nver,0
7058,Column_7058,ossfa,0
6905,Column_6905,oden hin,0
6907,Column_6907,oden no,0
7163,Column_7163,pe aus,0
6965,Column_6965,oiler o,0
6974,Column_6974,omb fa ,0
6973,Column_6973,omb fa,0
7010,Column_7010,oofscree,0
7011,Column_7011,opf,0
6972,Column_6972,omb f,0
6971,Column_6971,omb ,0
6970,Column_6970,omb,0
6969,Column_6969,oilerbla,0
6968,Column_6968,oilerbl,0
6967,Column_6967,oilerb,0
7014,Column_7014,opfst ,0
6966,Column_6966,oiler ob,0
6964,Column_6964,oiler mi,0
6976,Column_6976,ombi,0
6963,Column_6963,oiler m,0
6962,Column_6962,oiler hk,0
6961,Column_6961,oiler h,0
7015,Column_7015,opfst h,0
7016,Column_7016,opfst hi,0
6960,Column_6960,oiler cn,0
6959,Column_6959,oiler cf,0
6958,Column_6958,oiler c,0
6957,Column_6957,oiler ,0
6956,Column_6956,oiler,0
7017,Column_7017,opfstu,0
7018,Column_7018,opfstue,0
6975,Column_6975,omb fa h,0
6977,Column_6977,ombie,0
7020,Column_7020,opfstut,0
7001,Column_7001,oof ec,0
6996,Column_6996,oof d,0
6993,Column_6993,ontschei,0
6997,Column_6997,oof da,0
6998,Column_6998,oof dac,0
6992,Column_6992,ontsche,0
6991,Column_6991,ontsch,0
6990,Column_6990,ontsc,0
6989,Column_6989,onts,0
6988,Column_6988,ont,0
6987,Column_6987,onnenble,0
6999,Column_6999,oof dach,0
7000,Column_7000,oof e,0
7002,Column_7002,oof ece,0
6978,Column_6978,ombier,0
6984,Column_6984,onnen,0
7003,Column_7003,oof ece ,0
7004,Column_7004,oof u,0
7005,Column_7005,oof us,0
7006,Column_7006,oofs,0
6982,Column_6982,onn,0
6981,Column_6981,onen,0
6980,Column_6980,one,0
7007,Column_7007,oofsc,0
7008,Column_7008,oofscr,0
7009,Column_7009,oofscre,0
6979,Column_6979,ombiert,0
7019,Column_7019,opfstuet,0
6953,Column_6953,ohteil,0
6908,Column_6908,oden not,0
6921,Column_6921,of ,0
6931,Column_6931,of ece p,0
6930,Column_6930,of ece ,0
6929,Column_6929,of ece,0
7032,Column_7032,orn bfs,0
6928,Column_6928,of ec,0
6927,Column_6927,of e,0
6926,Column_6926,of dachm,0
6925,Column_6925,of dach,0
7033,Column_7033,orn bfs ,0
6924,Column_6924,of dac,0
6923,Column_6923,of da,0
6922,Column_6922,of d,0
6920,Column_6920,odul,0
7030,Column_7030,orn b,0
6919,Column_6919,odu,0
6918,Column_6918,odenverk,0
6917,Column_6917,odenver,0
6916,Column_6916,odenve,0
6915,Column_6915,odenv,0
6914,Column_6914,oden vor,0
7034,Column_7034,orn f,0
6913,Column_6913,oden vo,0
6912,Column_6912,oden v,0
6911,Column_6911,oden phe,0
6910,Column_6910,oden ph,0
6909,Column_6909,oden p,0
7031,Column_7031,orn bf,0
7029,Column_7029,orn ,0
6952,Column_6952,ohtei,0
7025,Column_7025,ordig ,0
7021,Column_7021,opfstutz,0
6951,Column_6951,ohte,0
6950,Column_6950,oht,0
6949,Column_6949,ofscreen,0
6948,Column_6948,ofscree,0
6947,Column_6947,ofscre,0
6946,Column_6946,ofscr,0
6945,Column_6945,ofsc,0
6944,Column_6944,ofs,0
7022,Column_7022,ord,0
7023,Column_7023,ordi,0
7024,Column_7024,ordig,0
7026,Column_7026,ordig l,0
6932,Column_6932,of u,0
6943,Column_6943,off grid,0
6942,Column_6942,off gri,0
6941,Column_6941,off gr,0
6940,Column_6940,off g,0
6939,Column_6939,off cors,0
6938,Column_6938,off cor,0
6937,Column_6937,off co,0
7027,Column_7027,ordig lc,0
6936,Column_6936,off c,0
6935,Column_6935,off ,0
6934,Column_6934,off,0
6933,Column_6933,of us,0
7072,Column_7072,ow ,0
7073,Column_7073,ow m,0
7074,Column_7074,ow ms,0
6719,Column_6719,nstleder,0
6720,Column_6720,nt ,0
7128,Column_7128,pa bev,0
7129,Column_7129,pa l,0
7130,Column_7130,pa lc,0
7131,Column_7131,pa lci,0
7132,Column_7132,pad,0
7133,Column_7133,pada,0
7134,Column_7134,padi,0
7135,Column_7135,pae,0
7136,Column_7136,paec,0
7137,Column_7137,paeck,0
7138,Column_7138,paeckr,0
6718,Column_6718,nstlede,0
7127,Column_7127,pa be,0
6717,Column_6717,nstled,0
6716,Column_6716,nstle,0
6715,Column_6715,nstl,0
6714,Column_6714,nstieg i,0
6713,Column_6713,nstieg h,0
6712,Column_6712,nstieg ,0
7139,Column_7139,paeckra,0
7140,Column_7140,paeckrau,0
7141,Column_7141,pak,0
6711,Column_6711,nstieg,0
6710,Column_6710,nstie,0
7142,Column_7142,pake,0
6721,Column_6721,nt m,0
6722,Column_6722,nt mp,0
6708,Column_6708,nsterrah,0
7117,Column_7117,p man ,0
6739,Column_6739,nte mit ,0
6738,Column_6738,nte mit,0
6737,Column_6737,nte mi,0
6736,Column_6736,nte m,0
6735,Column_6735,nte gpr,0
6734,Column_6734,nte gp,0
6733,Column_6733,nte g,0
6732,Column_6732,nte edel,0
6731,Column_6731,nte ede,0
7115,Column_7115,p ma,0
6730,Column_6730,nte ed,0
7116,Column_7116,p man,0
6729,Column_6729,nte e,0
7126,Column_7126,pa b,0
6728,Column_6728,nte bev,0
6727,Column_6727,nte be,0
6726,Column_6726,nte b,0
7118,Column_7118,p man f,0
7119,Column_7119,p man fl,0
7120,Column_7120,p mn,0
7121,Column_7121,p mn ,0
7122,Column_7122,p mn f,0
7123,Column_7123,p mn fl,0
7124,Column_7124,p mn fl ,0
6723,Column_6723,nt mpa,0
7125,Column_7125,pa ,0
6709,Column_6709,nsti,0
7143,Column_7143,paket,0
6822,Column_6822,ntertei,0
6673,Column_6673,nnun,0
6682,Column_6682,npaket,0
7156,Column_7156,pd ec,0
6681,Column_6681,npake,0
6680,Column_6680,npak,0
7157,Column_7157,pd ece,0
6679,Column_6679,npa,0
7158,Column_7158,pd u,0
6678,Column_6678,notrad,0
6994,Column_6994,oof,0
6676,Column_6676,notr,0
6675,Column_6675,not,0
6674,Column_6674,nnung,0
6672,Column_6672,nnu,0
7154,Column_7154,pd ,0
6671,Column_6671,nnenhimm,0
6670,Column_6670,nnenhim,0
6669,Column_6669,nnenhi,0
6668,Column_6668,nnenhaub,0
7159,Column_7159,pd us,0
7161,Column_7161,pe a,0
6667,Column_6667,nnenhau,0
6666,Column_6666,nnenha,0
6665,Column_6665,nnenh,0
6664,Column_6664,nnenblen,0
6663,Column_6663,nnenble,0
7162,Column_7162,pe au,0
7155,Column_7155,pd e,0
7153,Column_7153,pannung,0
6707,Column_6707,nsterra,0
6695,Column_6695,nst i,0
6706,Column_6706,nsterr a,0
6705,Column_6705,nsterr ,0
7144,Column_7144,pan,0
6702,Column_6702,nsterfu,0
7145,Column_7145,pang,0
6701,Column_6701,nsterf,0
6700,Column_6700,nster,0
6699,Column_6699,nste,0
7146,Column_7146,pange,0
6698,Column_6698,nst inne,0
6697,Column_6697,nst inn,0
6696,Column_6696,nst in,0
7147,Column_7147,pange ,0
7152,Column_7152,pannun,0
6694,Column_6694,nst hint,0
6693,Column_6693,nst hin,0
6692,Column_6692,nst hi,0
7148,Column_7148,pange s,0
6691,Column_6691,nst h,0
6690,Column_6690,nst ,0
7149,Column_7149,pange st,0
7150,Column_7150,pann,0
6687,Column_6687,nschutz,0
6686,Column_6686,nschut,0
6685,Column_6685,nschu,0
7151,Column_7151,pannu,0
7114,Column_7114,p m,0
7113,Column_7113,p lci,0
6740,Column_6740,nte n,0
7090,Column_7090,p f,0
7084,Column_7084,p darks,0
7085,Column_7085,p darksh,0
7086,Column_7086,p dw,0
6799,Column_6799,nten phe,0
7087,Column_7087,p dwa,0
7088,Column_7088,p e,0
6798,Column_6798,nten ph,0
6797,Column_6797,nten pa ,0
6796,Column_6796,nten pa,0
7089,Column_7089,p ec,0
6795,Column_6795,nten p,0
6794,Column_6794,nten obe,0
7091,Column_7091,p fl,0
6801,Column_6801,nten sa,0
7092,Column_7092,p fl ,0
7093,Column_7093,p fl e,0
6793,Column_6793,nten ob,0
7094,Column_7094,p fl ec,0
6792,Column_6792,nten o,0
6791,Column_6791,nten msp,0
6790,Column_6790,nten ms,0
6789,Column_6789,nten mpa,0
7095,Column_7095,p fl ec ,0
7096,Column_7096,p fl k,0
6788,Column_6788,nten mp,0
7097,Column_7097,p fl kk,0
7083,Column_7083,p dark,0
6802,Column_6802,nten sp,0
6741,Column_6741,nte no,0
6813,Column_6813,ntennen,0
6821,Column_6821,nterte,0
7075,Column_7075,ow msp,0
6820,Column_6820,ntert,0
6819,Column_6819,nter,0
6818,Column_6818,ntenschu,0
7076,Column_7076,owg,0
7077,Column_7077,owgr,0
7078,Column_7078,owgre,0
6817,Column_6817,ntensch,0
6816,Column_6816,ntensc,0
6815,Column_6815,ntens,0
6814,Column_6814,ntennenh,0
6812,Column_6812,ntenne w,0
6803,Column_6803,nten sr,0
6811,Column_6811,ntenne ,0
7079,Column_7079,owgrey,0
6810,Column_6810,ntenne,0
7080,Column_7080,p d,0
7081,Column_7081,p da,0
7082,Column_7082,p dar,0
6809,Column_6809,ntenn,0
6808,Column_6808,nten unt,0
6807,Column_6807,nten un,0
6806,Column_6806,nten u,0
6805,Column_6805,nten sto,0
6804,Column_6804,nten st,0
7098,Column_7098,p fl kkl,0
7099,Column_7099,p fli,0
6787,Column_6787,nten mit,0
7107,Column_7107,p kkl e,0
7105,Column_7105,p kkl,0
6761,Column_6761,nten dar,0
6760,Column_6760,nten da,0
6759,Column_6759,nten d,0
6758,Column_6758,nten bev,0
6757,Column_6757,nten be,0
6756,Column_6756,nten bas,0
6755,Column_6755,nten ba,0
6754,Column_6754,nten b,0
7106,Column_7106,p kkl ,0
6751,Column_6751,nteil,0
6750,Column_6750,ntei,0
7108,Column_7108,p kkl ec,0
6786,Column_6786,nten mi,0
7109,Column_7109,p kkl k,0
7110,Column_7110,p kkl ks,0
6749,Column_6749,nte sa,0
6748,Column_6748,nte s,0
6747,Column_6747,nte phev,0
6746,Column_6746,nte phe,0
7111,Column_7111,p l,0
7112,Column_7112,p lc,0
6745,Column_6745,nte ph,0
6744,Column_6744,nte p,0
6743,Column_6743,nte notr,0
6742,Column_6742,nte not,0
6762,Column_6762,nten e,0
7104,Column_7104,p kk,0
6763,Column_6763,nten ei,0
6764,Column_6764,nten ein,0
6785,Column_6785,nten m,0
7100,Column_7100,p flip,0
6784,Column_6784,nten lux,0
6783,Column_6783,nten lu,0
6782,Column_6782,nten lin,0
6781,Column_6781,nten li,0
6780,Column_6780,nten lci,0
6779,Column_6779,nten lc,0
6778,Column_6778,nten l,0
6777,Column_6777,nten ice,0
6776,Column_6776,nten ic,0
6775,Column_6775,nten i,0
6774,Column_6774,nten hyb,0
6773,Column_6773,nten hy,0
6772,Column_6772,nten hig,0
6771,Column_6771,nten hi,0
6770,Column_6770,nten h,0
6769,Column_6769,nten gra,0
6768,Column_6768,nten gr,0
6767,Column_6767,nten gpr,0
6766,Column_6766,nten gp,0
7101,Column_7101,p flip ,0
7102,Column_7102,p flip d,0
7103,Column_7103,p k,0
6765,Column_6765,nten g,0
6344,Column_6344,nasca,0
6212,Column_6212,n hybri,0
6342,Column_6342,nas,0
5513,Column_5513,l hi u,0
5515,Column_5515,l hi unt,0
5516,Column_5516,l hin,0
5517,Column_5517,l hint,0
5518,Column_5518,l hinte,0
5519,Column_5519,l hinten,0
5520,Column_5520,l k,0
5521,Column_5521,l kk,0
5522,Column_5522,l kkl,0
5523,Column_5523,l kkl ,0
5524,Column_5524,l kkl e,0
5525,Column_5525,l kkl ec,0
5526,Column_5526,l ks,0
5527,Column_5527,l ks ,0
5528,Column_5528,l ks e,0
5529,Column_5529,l ks ec,0
5514,Column_5514,l hi un,0
5512,Column_5512,l hi hig,0
5531,Column_5531,l mi,0
5511,Column_5511,l hi hi,0
5496,Column_5496,l gpr un,0
5497,Column_5497,l h,0
5498,Column_5498,l he,0
5499,Column_5499,l hec,0
5500,Column_5500,l heck,0
5501,Column_5501,l hecks,0
5502,Column_5502,l hecksc,0
5503,Column_5503,l hi,0
5504,Column_5504,l hi ,0
5505,Column_5505,l hi b,0
5506,Column_5506,l hi ba,0
5507,Column_5507,l hi bas,0
5508,Column_5508,l hi be,0
5509,Column_5509,l hi bev,0
5510,Column_5510,l hi h,0
5530,Column_5530,l m,0
5532,Column_5532,l mit,0
5417,Column_5417,ky ro,0
5551,Column_5551,l nd us ,0
5554,Column_5554,l obe,0
5556,Column_5556,l oben ,0
5557,Column_5557,l oben o,0
5558,Column_5558,l oben s,0
5559,Column_5559,l oben u,0
5560,Column_5560,l p,0
5561,Column_5561,l pd,0
5562,Column_5562,l pd ,0
5563,Column_5563,l pd e,0
5564,Column_5564,l pd ec,0
5565,Column_5565,l pd ece,0
5566,Column_5566,l pd u,0
5567,Column_5567,l pd us,0
5568,Column_5568,l s,0
5569,Column_5569,l sc,0
5553,Column_5553,l ob,0
5550,Column_5550,l nd us,0
5533,Column_5533,l mit ,0
5549,Column_5549,l nd u,0
5534,Column_5534,l mit b,0
5535,Column_5535,l mit bu,0
5536,Column_5536,l mitt,0
5537,Column_5537,l mitte,0
5538,Column_5538,l mp,0
5539,Column_5539,l mpa,0
5540,Column_5540,l n,0
5541,Column_5541,l nd,0
5542,Column_5542,l nd ,0
5543,Column_5543,l nd b,0
5544,Column_5544,l nd ba,0
5545,Column_5545,l nd bas,0
5546,Column_5546,l nd e,0
5547,Column_5547,l nd ec,0
5548,Column_5548,l nd ece,0
5495,Column_5495,l gpr u,0
5494,Column_5494,l gpr hi,0
5493,Column_5493,l gpr h,0
5436,Column_5436,kyroofsc,0
5439,Column_5439,l abd,0
5440,Column_5440,l abde,0
5441,Column_5441,l abdec,0
5442,Column_5442,l abdeck,0
5443,Column_5443,l al,0
5444,Column_5444,l alp,0
5445,Column_5445,l alpi,0
5446,Column_5446,l alpin,0
5447,Column_5447,l alpina,0
5448,Column_5448,l an,0
5449,Column_5449,l ant,0
5450,Column_5450,l anth,0
5451,Column_5451,l anthr,0
5452,Column_5452,l anthra,0
5453,Column_5453,l at,0
5438,Column_5438,l ab,0
5435,Column_5435,kyroofs,0
5492,Column_5492,l gpr ,0
5434,Column_5434,kyroof u,0
5419,Column_5419,ky roof,0
5420,Column_5420,ky roof ,0
5421,Column_5421,kyl,0
5422,Column_5422,kylo,0
5423,Column_5423,kylou,0
5424,Column_5424,kyloun,0
5425,Column_5425,kyloung,0
5426,Column_5426,kylounge,0
5427,Column_5427,kyr,0
5428,Column_5428,kyro,0
5429,Column_5429,kyroo,0
5430,Column_5430,kyroof,0
5431,Column_5431,kyroof ,0
5432,Column_5432,kyroof d,0
5433,Column_5433,kyroof e,0
5454,Column_5454,l au,0
5455,Column_5455,l aus,0
5456,Column_5456,l auss,0
5457,Column_5457,l ausse,0
5477,Column_5477,l ece sh,0
5478,Column_5478,l ei,0
5479,Column_5479,l ein,0
5480,Column_5480,l eins,0
5481,Column_5481,l einst,0
5482,Column_5482,l einst ,0
5483,Column_5483,l einsti,0
5484,Column_5484,l el,0
5485,Column_5485,l ele,0
5486,Column_5486,l elek,0
5487,Column_5487,l elekt,0
5488,Column_5488,l elektr,0
5489,Column_5489,l g,0
5490,Column_5490,l gp,0
5491,Column_5491,l gpr,0
5476,Column_5476,l ece s,0
5475,Column_5475,l ece rl,0
5474,Column_5474,l ece r,0
5465,Column_5465,l ec f,0
5458,Column_5458,l aussen,0
5460,Column_5460,l ec,0
5461,Column_5461,l ec ,0
5462,Column_5462,l ec d,0
5463,Column_5463,l ec dw,0
5464,Column_5464,l ec dwa,0
5466,Column_5466,l ec fl,0
5473,Column_5473,l ece nd,0
5467,Column_5467,l ec fla,0
5468,Column_5468,l ece,0
5469,Column_5469,l ece ,0
5470,Column_5470,l ece b,0
5471,Column_5471,l ece be,0
5472,Column_5472,l ece n,0
5570,Column_5570,l sch,0
5571,Column_5571,l schw,0
5572,Column_5572,l schwa,0
5667,Column_5667,lat,0
5671,Column_5671,laufe,0
5672,Column_5672,laufen,0
5673,Column_5673,laufend,0
5674,Column_5674,lba,0
5675,Column_5675,lbar,0
5676,Column_5676,lbar ,0
5677,Column_5677,lbar m,0
5678,Column_5678,lbar mi,0
5679,Column_5679,lbar mit,0
5680,Column_5680,lci,0
5681,Column_5681,lci ,0
5682,Column_5682,lci s,0
5683,Column_5683,lci sc,0
5684,Column_5684,lci sch,0
5685,Column_5685,lci schw,0
5668,Column_5668,latt,0
5666,Column_5666,lasdecke,0
5648,Column_5648,lapp,0
5665,Column_5665,lasdeck,0
5650,Column_5650,lappe ,0
5651,Column_5651,lappe a,0
5652,Column_5652,lappe au,0
5653,Column_5653,lappe s,0
5654,Column_5654,lappe sr,0
5655,Column_5655,lappe u,0
5656,Column_5656,lappe um,0
5657,Column_5657,lappk,0
5658,Column_5658,lappko,0
5659,Column_5659,lappkop,0
5660,Column_5660,lappkopf,0
5661,Column_5661,las,0
5662,Column_5662,lasd,0
5663,Column_5663,lasde,0
5664,Column_5664,lasdec,0
5686,Column_5686,lci st,0
5687,Column_5687,lci sta,0
5688,Column_5688,lci star,0
5689,Column_5689,ldi,0
5710,Column_5710,le te,0
5711,Column_5711,le tex,0
5712,Column_5712,le text,0
5713,Column_5713,le texti,0
5715,Column_5715,le un,0
5716,Column_5716,le un ,0
5717,Column_5717,le un l,0
5718,Column_5718,le un lu,0
5719,Column_5719,le unt,0
5720,Column_5720,le unte,0
5721,Column_5721,le unten,0
5722,Column_5722,le us,0
5723,Column_5723,le us ,0
5724,Column_5724,le us l,0
5725,Column_5725,le us la,0
5709,Column_5709,le t,0
5708,Column_5708,le ray,0
5707,Column_5707,le ra,0
5697,Column_5697,le cn,0
5690,Column_5690,ldic,0
5691,Column_5691,ldich,0
5692,Column_5692,ldicht,0
5693,Column_5693,ldichtu,0
5694,Column_5694,ldichtun,0
5696,Column_5696,le c,0
5698,Column_5698,le e,0
5706,Column_5706,le r,0
5699,Column_5699,le ec,0
5700,Column_5700,le ece,0
5702,Column_5702,le mi,0
5703,Column_5703,le mit,0
5704,Column_5704,le mitt,0
5705,Column_5705,le mitte,0
5649,Column_5649,lappe,0
5647,Column_5647,lap,0
5573,Column_5573,l schwar,0
5591,Column_5591,l stf h,0
5593,Column_5593,l stf u,0
5594,Column_5594,l stf un,0
5595,Column_5595,l sto,0
5596,Column_5596,l stos,0
5597,Column_5597,l stoss,0
5598,Column_5598,l stossf,0
5599,Column_5599,l u,0
5600,Column_5600,l us,0
5601,Column_5601,l us ,0
5602,Column_5602,l us b,0
5603,Column_5603,l us be,0
5604,Column_5604,l us bel,0
5605,Column_5605,l us s,0
5606,Column_5606,l us sh,0
5607,Column_5607,l us shd,0
5592,Column_5592,l stf hi,0
5590,Column_5590,l stf ,0
5646,Column_5646,lagenpak,0
5589,Column_5589,l stf,0
5574,Column_5574,l sh,0
5575,Column_5575,l shd,0
5576,Column_5576,l shd ,0
5577,Column_5577,l shd u,0
